N_unmapped	245413	245413	245413
N_multimapping	422284	422284	422284
N_noFeature	1604000	9517446	9365073
N_ambiguous	2699407	524275	537520
ENSG00000142611	121	64	58
ENSG00000284616	0	0	0
ENSG00000260972	0	0	0
ENSG00000229280	0	0	0
ENSG00000232596	0	0	0
ENSG00000231510	0	0	0
ENSG00000149527	97	55	42
ENSG00000272235	5	5	0
ENSG00000284694	0	0	0
ENSG00000224387	3	1	2
ENSG00000284674	0	0	0
ENSG00000224338	0	0	0
ENSG00000287727	7	4	3
ENSG00000215720	0	0	0
ENSG00000142606	15	113	84
ENSG00000225931	0	0	0
ENSG00000229393	3	2	1
ENSG00000287586	4	4	0
ENSG00000227169	0	0	0
ENSG00000283356	0	0	0
ENSG00000225387	3	2	1
ENSG00000048707	1027	523	504
ENSG00000225196	0	0	0
ENSG00000279625	0	0	0
ENSG00000285833	0	5	3
ENSG00000280222	0	0	0
ENSG00000285945	0	0	0
ENSG00000197921	14	6	9
ENSG00000284666	0	0	0
ENSG00000234397	0	0	0
ENSG00000233419	0	0	0
ENSG00000225011	0	0	0
ENSG00000284676	0	0	0
ENSG00000270927	0	0	0
ENSG00000230523	0	0	0
ENSG00000233234	0	0	0
ENSG00000189337	531	327	338
ENSG00000283259	0	0	0
ENSG00000175147	90	110	135
ENSG00000230214	0	0	0
ENSG00000272420	1	0	1
ENSG00000236648	0	0	0
ENSG00000232273	1	0	1
ENSG00000130940	196	179	181
ENSG00000227527	6	3	3
ENSG00000163873	131	72	59
ENSG00000117215	0	0	0
ENSG00000230163	0	16	15
ENSG00000215895	0	0	0
ENSG00000274944	0	0	0
ENSG00000272078	7	86	85
ENSG00000230451	0	0	0
ENSG00000231606	0	0	0
ENSG00000254553	0	0	0
ENSG00000284653	0	0	0
ENSG00000237749	0	0	0
ENSG00000276747	0	0	0
ENSG00000159339	0	0	0
ENSG00000261781	0	0	0
ENSG00000224751	0	0	0
ENSG00000230585	0	2	0
ENSG00000117000	1064	567	497
ENSG00000284989	0	0	0
ENSG00000231630	0	0	0
ENSG00000255811	0	1	0
ENSG00000225671	0	0	0
ENSG00000236111	0	0	0
ENSG00000116544	115	52	63
ENSG00000236723	3	145	153
ENSG00000232467	0	0	0
ENSG00000237130	0	0	0
ENSG00000232335	0	64	80
ENSG00000232762	3	0	3
ENSG00000284686	0	0	0
ENSG00000259818	0	0	0
ENSG00000234318	0	0	0
ENSG00000227485	0	0	0
ENSG00000236646	0	0	0
ENSG00000171872	0	0	0
ENSG00000163877	278	215	215
ENSG00000228929	1	1	0
ENSG00000224570	0	0	0
ENSG00000224980	0	0	0
ENSG00000278967	4	3	1
ENSG00000233910	0	0	0
ENSG00000287703	0	0	0
ENSG00000283039	0	0	0
ENSG00000229294	0	0	0
ENSG00000236973	0	0	0
ENSG00000277397	0	0	0
ENSG00000275350	0	0	0
ENSG00000285778	0	0	0
ENSG00000233407	0	0	0
ENSG00000280317	0	0	0
ENSG00000233994	0	0	0
ENSG00000227556	0	0	0
ENSG00000285954	1	0	1
ENSG00000233333	0	0	0
ENSG00000154027	36	17	19
ENSG00000234108	0	0	0
ENSG00000232676	0	0	0
ENSG00000213579	0	0	0
ENSG00000237852	0	0	0
ENSG00000270549	0	0	0
ENSG00000237163	0	0	0
ENSG00000229636	0	0	0
ENSG00000116675	319	149	170
ENSG00000213625	1319	633	686
ENSG00000233664	0	0	0
ENSG00000213703	0	0	0
ENSG00000234144	0	0	0
ENSG00000277670	0	0	0
ENSG00000227466	0	0	0
ENSG00000230498	4	0	4
ENSG00000224493	0	0	0
ENSG00000131233	0	0	0
ENSG00000229225	0	0	0
ENSG00000225598	0	0	0
ENSG00000286548	4	2	2
ENSG00000272094	0	0	0
ENSG00000228853	0	0	0
ENSG00000288543	2	0	2
ENSG00000226084	8	3	5
ENSG00000229332	0	0	0
ENSG00000227937	0	0	0
ENSG00000229752	0	0	0
ENSG00000233216	0	0	0
ENSG00000226804	0	0	0
ENSG00000230728	0	0	0
ENSG00000232846	0	0	0
ENSG00000230787	0	0	0
ENSG00000172260	15	7	13
ENSG00000285473	3	3	0
ENSG00000234578	0	1	6
ENSG00000229505	0	0	0
ENSG00000228187	0	0	0
ENSG00000182183	7	4	3
ENSG00000236407	0	0	0
ENSG00000271949	0	0	0
ENSG00000227062	1	0	1
ENSG00000067334	1170	588	582
ENSG00000235011	0	0	0
ENSG00000213559	1	0	1
ENSG00000232882	4	1	3
ENSG00000171502	48	27	21
ENSG00000116157	273	139	134
ENSG00000226960	0	0	0
ENSG00000234080	0	0	0
ENSG00000285409	0	0	0
ENSG00000271723	0	0	0
ENSG00000225191	0	0	0
ENSG00000287870	0	0	0
ENSG00000232048	0	0	0
ENSG00000232857	0	0	0
ENSG00000273637	0	0	0
ENSG00000228838	0	13	7
ENSG00000283761	4	0	4
ENSG00000233514	0	0	0
ENSG00000266993	13	33	32
ENSG00000229316	0	0	0
ENSG00000234099	0	0	0
ENSG00000232752	0	0	0
ENSG00000235829	0	0	0
ENSG00000143032	4	3	1
ENSG00000280040	1	1	0
ENSG00000238037	0	0	0
ENSG00000227935	0	0	0
ENSG00000228502	5	4	1
ENSG00000271277	0	0	0
